event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type,site_id_device,device_type,status,site_name,city,region,event_date,event_hour
E006757,2026-05-08 22:47:59,D0163,S002,14.6,43.4,-47.0,1,battery_low,S002,motion_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 22:00:00
E014410,2026-05-08 05:41:15,D0147,S012,26.4,58.0,-49.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-08,2026-05-08 05:00:00
E008458,2026-05-08 08:33:01,D0059,S010,13.6,95.5,-43.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 08:00:00
E012640,2026-05-07 04:10:52,D0150,S004,18.3,44.8,-50.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-07,2026-05-07 04:00:00
E003803,2026-05-03 04:55:37,D0040,S008,27.4,18.8,-61.0,0,,S008,temperature_sensor,inactive,Facility 8,Denver,East,2026-05-03,2026-05-03 04:00:00
E013406,2026-05-05 13:52:10,D0136,S008,18.4,19.7,-36.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-05,2026-05-05 13:00:00
E009202,2026-05-06 08:26:30,D0046,S009,26.6,77.3,-36.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 08:00:00
E000954,2026-05-08 20:09:05,D0022,S004,16.0,75.4,-67.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-08,2026-05-08 20:00:00
E000078,2026-05-03 16:59:30,D0075,S012,16.4,46.4,-71.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-03,2026-05-03 16:00:00
E011110,2026-05-05 23:02:07,D0012,S012,20.5,48.5,-66.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-05,2026-05-05 23:00:00
E010011,2026-05-07 17:12:07,D0016,S001,25.1,84.6,-80.0,0,,S001,gateway,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 17:00:00
E007888,2026-05-08 23:12:02,D0156,S006,21.7,5.1,-38.0,0,,S006,camera,inactive,Facility 6,Boston,East,2026-05-08,2026-05-08 23:00:00
E007233,2026-05-05 04:48:30,D0021,S014,31.8,95.0,-74.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-05,2026-05-05 04:00:00
E005126,2026-05-04 09:47:03,D0061,S006,18.5,73.4,-81.0,0,,S006,camera,active,Facility 6,Boston,East,2026-05-04,2026-05-04 09:00:00
E000338,2026-05-06 14:51:39,D0002,S004,14.5,99.1,-89.0,1,offline,S004,gateway,inactive,Facility 4,Denver,West,2026-05-06,2026-05-06 14:00:00
E006761,2026-05-02 22:01:46,D0143,S001,22.0,46.4,-91.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-02,2026-05-02 22:00:00
E010345,2026-05-05 10:08:06,D0098,S011,10.7,18.8,-94.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 10:00:00
E012039,2026-05-08 04:14:44,D0142,S008,27.0,47.9,-80.0,0,,S008,motion_sensor,active,Facility 8,Denver,East,2026-05-08,2026-05-08 04:00:00
E003516,2026-05-09 07:34:53,D0059,S010,15.3,,,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-09,2026-05-09 07:00:00
E012783,2026-05-08 13:51:11,D0017,S012,24.8,63.3,-37.0,0,,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-08,2026-05-08 13:00:00
E005526,2026-05-08 21:28:33,D0174,S013,25.9,45.5,-50.0,0,,S013,temperature_sensor,inactive,Facility 13,Miami,South,2026-05-08,2026-05-08 21:00:00
E010703,2026-05-03 14:04:02,D0015,S003,19.7,93.7,-67.0,0,,S003,camera,inactive,Facility 3,Portland,West,2026-05-03,2026-05-03 14:00:00
E002373,2026-05-05 05:46:33,D0126,S012,13.7,84.7,,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-05,2026-05-05 05:00:00
E006474,2026-05-07 05:32:13,D0088,S011,12.2,62.2,-89.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-07,2026-05-07 05:00:00
E000448,2026-05-07 12:59:59,D0040,S008,31.0,96.8,-76.0,0,,S008,temperature_sensor,inactive,Facility 8,Denver,East,2026-05-07,2026-05-07 12:00:00
E014314,2026-05-07 05:42:42,D0167,S009,21.4,16.3,-41.0,0,,S009,gateway,inactive,Facility 9,Seattle,East,2026-05-07,2026-05-07 05:00:00
E009914,2026-05-06 14:51:50,D0180,S010,20.5,56.8,-56.0,0,,S010,temperature_sensor,maintenance,Facility 10,Portland,West,2026-05-06,2026-05-06 14:00:00
E011818,2026-05-03 00:05:10,D0102,S009,21.8,64.6,-82.0,1,offline,S009,camera,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 00:00:00
E009668,2026-05-09 12:43:26,D0167,S009,14.8,,-55.0,0,,S009,gateway,inactive,Facility 9,Seattle,East,2026-05-09,2026-05-09 12:00:00
E000986,2026-05-08 02:52:51,D0087,S003,30.7,36.1,-68.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 02:00:00
E007928,2026-05-07 22:27:22,D0050,S003,21.5,67.7,-90.0,1,temp_high,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 22:00:00
E002572,2026-05-03 00:35:36,D0003,S003,21.5,,-69.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-03,2026-05-03 00:00:00
E005920,2026-05-03 02:04:43,D0141,S010,18.1,51.9,-80.0,0,,S010,gateway,inactive,Facility 10,Portland,West,2026-05-03,2026-05-03 02:00:00
E008612,2026-05-05 09:47:11,D0068,S011,15.2,88.7,-72.0,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 09:00:00
E014572,2026-05-08 01:01:18,D0013,S003,17.5,85.4,-81.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-08,2026-05-08 01:00:00
E006228,2026-05-04 01:19:26,D0142,S008,22.0,16.4,-85.0,0,,S008,motion_sensor,active,Facility 8,Denver,East,2026-05-04,2026-05-04 01:00:00
E002260,2026-05-09 11:33:13,D0114,S003,29.8,94.8,,1,temp_high,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-09,2026-05-09 11:00:00
E002693,2026-05-05 16:43:44,D0105,S014,10.3,45.8,-70.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-05,2026-05-05 16:00:00
E000198,2026-05-09 03:23:42,D0089,S011,25.4,81.9,-35.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-09,2026-05-09 03:00:00
E004534,2026-05-03 09:11:22,D0077,S005,12.2,81.3,-81.0,0,,S005,gateway,active,Facility 5,Boston,North,2026-05-03,2026-05-03 09:00:00
E005520,2026-05-03 02:53:46,D0001,S001,21.4,5.4,-43.0,0,,S001,gateway,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 02:00:00
E002547,2026-05-08 03:13:14,D0052,S010,16.2,34.8,-73.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 03:00:00
E000718,2026-05-09 02:28:24,D0008,S009,18.1,91.8,-65.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-09,2026-05-09 02:00:00
E003428,2026-05-03 09:19:58,D0145,S011,24.5,59.3,-95.0,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 09:00:00
E008931,2026-05-05 21:57:03,D0063,S009,27.1,83.4,-40.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 21:00:00
E005145,2026-05-09 10:29:38,D0037,S007,24.5,93.6,-44.0,0,,S007,camera,active,Facility 7,Denver,North,2026-05-09,2026-05-09 10:00:00
E004225,2026-05-06 02:12:16,D0171,S004,20.0,74.3,-44.0,0,,S004,gateway,inactive,Facility 4,Denver,West,2026-05-06,2026-05-06 02:00:00
E013881,2026-05-04 12:25:44,D0156,S006,21.0,,-44.0,0,,S006,camera,inactive,Facility 6,Boston,East,2026-05-04,2026-05-04 12:00:00
E003347,2026-05-03 14:31:09,D0156,S006,17.0,90.2,-73.0,1,offline,S006,camera,inactive,Facility 6,Boston,East,2026-05-03,2026-05-03 14:00:00
E002426,2026-05-06 03:05:04,D0007,S007,24.2,88.1,,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-06,2026-05-06 03:00:00
E008117,2026-05-05 20:53:34,D0173,S009,21.4,57.3,-64.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 20:00:00
E010401,2026-05-02 17:11:46,D0009,S011,19.9,24.3,-94.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 17:00:00
E010840,2026-05-06 22:15:32,D0119,S011,29.9,5.3,-81.0,0,,S011,temperature_sensor,inactive,Facility 11,Seattle,North,2026-05-06,2026-05-06 22:00:00
E000046,2026-05-08 04:16:14,D0135,S013,24.8,20.8,-67.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-08,2026-05-08 04:00:00
E011535,2026-05-08 19:35:38,D0106,S004,25.0,72.0,-67.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-08,2026-05-08 19:00:00
E002598,2026-05-05 17:08:49,D0101,S008,26.8,13.0,-81.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-05,2026-05-05 17:00:00
E008512,2026-05-09 06:25:49,D0093,S007,24.6,96.8,-55.0,0,,S007,temperature_sensor,maintenance,Facility 7,Denver,North,2026-05-09,2026-05-09 06:00:00
E009215,2026-05-06 18:18:25,D0137,S014,14.4,40.1,-61.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-06,2026-05-06 18:00:00
E003633,2026-05-07 08:46:45,D0080,S012,14.8,64.6,-51.0,0,,S012,camera,active,Facility 12,Miami,East,2026-05-07,2026-05-07 08:00:00
E014639,2026-05-08 08:54:45,D0160,S011,26.4,72.8,-68.0,1,battery_low,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-08,2026-05-08 08:00:00
E002603,2026-05-04 20:54:11,D0018,S013,12.8,61.5,-78.0,0,,S013,gateway,maintenance,Facility 13,Miami,South,2026-05-04,2026-05-04 20:00:00
E006548,2026-05-02 18:49:00,D0064,S004,23.6,23.5,-54.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-02,2026-05-02 18:00:00
E014559,2026-05-06 07:52:15,D0122,S007,14.8,70.2,-58.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-06,2026-05-06 07:00:00
E010148,2026-05-06 21:40:42,D0087,S003,29.2,1.2,-88.0,1,motion_detected,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 21:00:00
E011494,2026-05-08 20:26:37,D0102,S009,16.2,4.3,-56.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 20:00:00
E014409,2026-05-03 11:32:38,D0006,S009,24.6,38.0,-84.0,1,motion_detected,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 11:00:00
E014778,2026-05-03 18:02:08,D0081,S002,21.5,39.7,-41.0,0,,S002,gateway,active,Facility 2,Denver,North,2026-05-03,2026-05-03 18:00:00
E006221,2026-05-06 18:36:56,D0178,S012,17.4,70.6,-54.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-06,2026-05-06 18:00:00
E014124,2026-05-03 16:39:33,D0153,S011,27.3,31.6,-76.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 16:00:00
E011417,2026-05-07 04:53:46,D0008,S009,12.3,82.9,-93.0,1,temp_high,S009,gateway,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 04:00:00
E005598,2026-05-09 05:30:08,D0092,S001,28.1,94.3,-60.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-09,2026-05-09 05:00:00
E004545,2026-05-06 05:40:04,D0035,S001,24.6,38.1,-68.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 05:00:00
E010888,2026-05-05 12:33:37,D0115,S008,26.4,69.1,-48.0,0,,S008,gateway,inactive,Facility 8,Denver,East,2026-05-05,2026-05-05 12:00:00
E003037,2026-05-03 13:24:28,D0148,S010,26.4,23.2,-68.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 13:00:00
E008286,2026-05-08 09:34:01,D0050,S003,24.4,2.2,-58.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 09:00:00
E011636,2026-05-05 16:58:50,D0090,S002,20.6,13.7,-75.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 16:00:00
E006531,2026-05-07 15:55:21,D0100,S001,10.4,55.6,-58.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 15:00:00
E003335,2026-05-04 17:52:55,D0114,S003,23.5,86.3,-66.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 17:00:00
E010564,2026-05-05 17:08:22,D0069,S007,16.9,58.6,-36.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-05,2026-05-05 17:00:00
E007140,2026-05-04 09:45:51,D0120,S007,27.4,74.1,-65.0,0,,S007,motion_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 09:00:00
E002466,2026-05-05 09:47:08,D0034,S011,15.6,,-91.0,0,,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 09:00:00
E011825,2026-05-08 04:17:58,D0044,S013,22.1,41.3,-59.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-08,2026-05-08 04:00:00
E005603,2026-05-06 03:07:14,D0079,S001,15.7,46.6,-63.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-06,2026-05-06 03:00:00
E009521,2026-05-04 04:20:37,D0145,S011,22.7,61.0,-49.0,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-04,2026-05-04 04:00:00
E014984,2026-05-07 01:22:28,D0124,S010,29.3,27.6,-95.0,1,battery_low,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-07,2026-05-07 01:00:00
E004398,2026-05-06 08:41:56,D0013,S003,21.1,47.4,-93.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-06,2026-05-06 08:00:00
E001638,2026-05-08 21:00:43,D0049,S001,24.4,1.7,-73.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 21:00:00
E002542,2026-05-07 05:15:52,D0147,S012,27.0,50.0,-64.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-07,2026-05-07 05:00:00
E000775,2026-05-06 10:25:11,D0068,S011,12.7,64.3,-90.0,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-06,2026-05-06 10:00:00
E008091,2026-05-05 01:44:35,D0010,S006,28.1,95.7,-52.0,0,,S006,temperature_sensor,inactive,Facility 6,Boston,East,2026-05-05,2026-05-05 01:00:00
E005372,2026-05-05 10:30:51,D0079,S001,15.9,59.4,-35.0,1,offline,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-05,2026-05-05 10:00:00
E005751,2026-05-06 02:46:07,D0138,S003,19.6,75.6,-62.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-06,2026-05-06 02:00:00
E002205,2026-05-05 19:04:07,D0125,S001,24.1,30.9,-93.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 19:00:00
E008859,2026-05-05 16:14:33,D0151,S002,24.5,45.8,-47.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 16:00:00
E013058,2026-05-03 14:48:37,D0076,S014,20.1,49.0,-53.0,0,,S014,camera,inactive,Facility 14,Seattle,East,2026-05-03,2026-05-03 14:00:00
E001301,2026-05-04 04:55:28,D0174,S013,29.8,47.1,-64.0,1,offline,S013,temperature_sensor,inactive,Facility 13,Miami,South,2026-05-04,2026-05-04 04:00:00
E000066,2026-05-03 04:03:10,D0180,S010,19.9,87.6,-95.0,0,,S010,temperature_sensor,maintenance,Facility 10,Portland,West,2026-05-03,2026-05-03 04:00:00
E011648,2026-05-05 11:49:54,D0092,S001,22.0,75.8,-80.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-05,2026-05-05 11:00:00
E011950,2026-05-03 13:36:21,D0056,S001,20.9,82.5,-94.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 13:00:00
E009185,2026-05-09 12:16:12,D0108,S002,16.3,99.6,-77.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-09,2026-05-09 12:00:00
E006642,2026-05-04 22:56:13,D0112,S013,22.3,1.1,-61.0,1,temp_high,S013,motion_sensor,active,Facility 13,Miami,South,2026-05-04,2026-05-04 22:00:00
E009874,2026-05-05 23:07:02,D0179,S008,14.7,43.0,-82.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-05,2026-05-05 23:00:00
E002961,2026-05-05 22:55:37,D0011,S001,24.9,64.4,-62.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 22:00:00
E000084,2026-05-02 19:41:30,D0034,S011,25.1,76.8,-86.0,1,battery_low,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 19:00:00
E002805,2026-05-08 21:02:15,D0053,S013,21.5,28.8,-63.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-08,2026-05-08 21:00:00
E012826,2026-05-06 06:16:52,D0168,S009,16.7,17.8,-77.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 06:00:00
E005970,2026-05-02 15:53:52,D0155,S009,25.4,71.2,-54.0,1,motion_detected,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-02,2026-05-02 15:00:00
E006964,2026-05-07 17:22:11,D0074,S008,10.9,21.6,-91.0,0,,S008,camera,inactive,Facility 8,Denver,East,2026-05-07,2026-05-07 17:00:00
E014171,2026-05-06 12:13:30,D0013,S003,25.9,91.8,-87.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-06,2026-05-06 12:00:00
E005719,2026-05-04 15:34:33,D0138,S003,12.3,,-83.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-04,2026-05-04 15:00:00
E006572,2026-05-05 11:39:14,D0077,S005,20.9,25.8,-35.0,0,,S005,gateway,active,Facility 5,Boston,North,2026-05-05,2026-05-05 11:00:00
E013560,2026-05-04 03:21:22,D0048,S005,12.0,99.1,-51.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-04,2026-05-04 03:00:00
E013813,2026-05-06 21:39:09,D0085,S006,27.7,,-95.0,1,battery_low,S006,gateway,active,Facility 6,Boston,East,2026-05-06,2026-05-06 21:00:00
E007222,2026-05-06 15:28:34,D0005,S010,17.7,21.8,-90.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-06,2026-05-06 15:00:00
E000985,2026-05-03 10:12:48,D0178,S012,15.2,,-61.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-03,2026-05-03 10:00:00
E009642,2026-05-06 18:01:35,D0019,S012,20.9,60.0,-78.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-06,2026-05-06 18:00:00
E005926,2026-05-05 14:49:13,D0117,S008,12.4,19.7,-61.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-05,2026-05-05 14:00:00
E004622,2026-05-08 06:03:30,D0150,S004,28.5,71.1,-63.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-08,2026-05-08 06:00:00
E002892,2026-05-03 07:15:52,D0110,S003,20.7,95.2,-71.0,1,battery_low,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-03,2026-05-03 07:00:00
E012807,2026-05-02 17:42:19,D0068,S011,20.6,35.6,-45.0,1,battery_low,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 17:00:00
E004981,2026-05-07 15:06:18,D0036,S009,19.0,5.1,-45.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 15:00:00
E009863,2026-05-08 02:05:24,D0003,S003,15.0,8.7,-91.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-08,2026-05-08 02:00:00
E009614,2026-05-07 10:25:36,D0080,S012,15.6,22.3,-53.0,0,,S012,camera,active,Facility 12,Miami,East,2026-05-07,2026-05-07 10:00:00
E006171,2026-05-09 13:46:32,D0177,S001,12.0,60.7,-82.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 13:00:00
E008548,2026-05-05 04:22:42,D0071,S010,27.3,90.0,-44.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-05,2026-05-05 04:00:00
E002083,2026-05-03 05:40:27,D0174,S013,21.2,95.1,-37.0,0,,S013,temperature_sensor,inactive,Facility 13,Miami,South,2026-05-03,2026-05-03 05:00:00
E000566,2026-05-07 01:24:10,D0112,S013,25.6,22.1,-73.0,0,,S013,motion_sensor,active,Facility 13,Miami,South,2026-05-07,2026-05-07 01:00:00
E004400,2026-05-04 08:27:14,D0154,S011,23.3,93.9,-39.0,0,,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-04,2026-05-04 08:00:00
E000012,2026-05-03 05:08:49,D0051,S005,28.6,91.2,-37.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-03,2026-05-03 05:00:00
E011587,2026-05-02 14:29:19,D0126,S012,21.0,96.9,,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-02,2026-05-02 14:00:00
E000661,2026-05-04 09:27:15,D0060,S010,13.1,71.5,-37.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 09:00:00
E012821,2026-05-03 11:19:47,D0047,S013,26.6,29.3,-37.0,0,,S013,camera,inactive,Facility 13,Miami,South,2026-05-03,2026-05-03 11:00:00
E008919,2026-05-05 16:12:36,D0178,S012,23.0,4.8,-82.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-05,2026-05-05 16:00:00
E008030,2026-05-07 12:17:09,D0099,S013,16.0,51.0,-95.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-07,2026-05-07 12:00:00
E010843,2026-05-04 23:06:01,D0025,S010,16.9,70.9,-37.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 23:00:00
E012462,2026-05-06 02:11:14,D0050,S003,18.4,94.5,,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 02:00:00
E007152,2026-05-09 06:08:42,D0048,S005,20.2,0.1,-84.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-09,2026-05-09 06:00:00
E001138,2026-05-05 00:08:06,D0132,S003,26.4,23.0,-54.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-05,2026-05-05 00:00:00
E006019,2026-05-06 16:55:16,D0140,S012,22.1,28.8,-62.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-06,2026-05-06 16:00:00
E001897,2026-05-03 18:54:38,D0140,S012,18.2,96.7,-57.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-03,2026-05-03 18:00:00
E007374,2026-05-06 15:32:32,D0161,S004,26.6,67.9,-56.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-06,2026-05-06 15:00:00
E014946,2026-05-08 03:50:31,D0014,S009,18.8,29.0,-85.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 03:00:00
E000253,2026-05-08 23:50:32,D0103,S009,12.0,3.3,-72.0,0,,S009,motion_sensor,inactive,Facility 9,Seattle,East,2026-05-08,2026-05-08 23:00:00
E008424,2026-05-05 09:57:01,D0063,S009,17.8,61.8,,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 09:00:00
E005022,2026-05-06 04:52:37,D0129,S013,14.9,97.9,-85.0,0,,S013,camera,inactive,Facility 13,Miami,South,2026-05-06,2026-05-06 04:00:00
E012923,2026-05-03 02:19:24,D0158,S006,20.6,80.5,-73.0,0,,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-03,2026-05-03 02:00:00
E013814,2026-05-08 20:11:22,D0169,S003,21.6,74.2,-46.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 20:00:00
E005447,2026-05-07 23:52:14,D0106,S004,21.1,54.9,-91.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-07,2026-05-07 23:00:00
E000138,2026-05-03 10:51:29,D0001,S001,21.8,41.1,-72.0,1,temp_high,S001,gateway,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 10:00:00
E014811,2026-05-08 14:27:27,D0096,S014,30.0,83.0,-89.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-08,2026-05-08 14:00:00
E004190,2026-05-07 18:38:16,D0089,S011,23.6,80.8,-84.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-07,2026-05-07 18:00:00
E014592,2026-05-08 11:40:02,D0144,S007,20.5,61.8,-56.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-08,2026-05-08 11:00:00
E003499,2026-05-03 18:24:48,D0158,S006,20.9,71.2,-50.0,0,,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-03,2026-05-03 18:00:00
E000212,2026-05-07 23:13:21,D0048,S005,15.3,42.7,-91.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-07,2026-05-07 23:00:00
E006483,2026-05-07 07:37:53,D0133,S012,28.1,10.1,-95.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-07,2026-05-07 07:00:00
E014282,2026-05-03 15:02:13,D0176,S010,31.6,98.9,-91.0,1,battery_low,S010,temperature_sensor,inactive,Facility 10,Portland,West,2026-05-03,2026-05-03 15:00:00
E003325,2026-05-08 13:21:35,D0132,S003,23.9,41.5,-36.0,1,temp_high,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 13:00:00
E013367,2026-05-04 09:17:26,D0079,S001,27.4,67.7,-91.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-04,2026-05-04 09:00:00
